latitude,longitude,HubName,HubDist
38.2102872082894,-108.03536996535,,0.210218315243665
38.2239831459051,-108.098236859884,Miguel Road,0.406415035194441
38.224074881047,-108.076159739801,Miguel Road,0.187771965044013
38.2409904337995,-108.070348855042,ATV/4-Wheeler Road,0.0150953545490388
38.2423552677478,-108.072642177934,ATV/4-Wheeler Road,0.0298851440159408
38.2454674914927,-108.101518402155,ATV/4-Wheeler Road,0.188804136269513
38.2207143582883,-108.095681326596,,0.509859004461483
38.2542573842087,-108.072409442758,,0.266909136735985
38.2600008662422,-108.079800580674,Divide Road,0.0803939149611699
38.2478360644558,-108.119675888679,ATV/4-Wheeler Road,0.509612932552856
38.218969269008,-108.012904251101,Rim Road,0.0787257321540294
38.2211896671109,-108.042238752633,Upper Bench Road,0.3241125602893
38.2214309353599,-108.09242446764,Miguel Road,0.351028411304416
38.2578075275848,-108.114273292022,ATV/4-Wheeler Road,0.103848163531818
38.2507618868557,-108.073866166348,ATV/4-Wheeler Road,0.349691527558274
38.2589015475353,-108.116845770721,ATV/4-Wheeler Road,0.0587810230582396
38.2200079890166,-108.058433470989,Upper Bench Road,0.0864560844538744
38.2444780417968,-108.098378236492,ATV/4-Wheeler Road,0.268698391577794
38.2448258256205,-108.065159068926,ATV/4-Wheeler Road,0.420031210879707
38.2167763150403,-108.004408391799,,0.288008587469128
38.2294578076475,-108.068823793489,ATV/4-Wheeler Road,0.267139139714889
38.2055850556706,-108.036087914892,,0.24643923843219
38.2346033121283,-108.049364643083,Rim Road,0.479015741279401
38.2498009408135,-108.086992685777,ATV/4-Wheeler Road,0.20046653849083
38.2048833571124,-108.04972003476,,0.0763403731756347
38.2074869262427,-108.037569204789,,0.382171258372045
38.2374490609754,-108.118271526147,Miguel Road,0.0644161126040795
38.2141497625314,-108.063044241511,,0.369624021576566
38.2157627322818,-108.035456394907,Upper Bench Road,0.157061821626365
38.2303294794111,-108.052788052363,Upper Bench Road,0.494710710613884
38.2168328979529,-108.060623469396,Upper Bench Road,0.293728413076319
38.2465580511859,-108.121537320083,Miguel Road,0.5987957821979
38.243525499598,-108.051079876395,Divide Road,1.0084918861241
38.2310917679919,-108.071956731456,ATV/4-Wheeler Road,0.252808278919745
38.2541181508492,-108.10267335347,ATV/4-Wheeler Road,0.375322835606561
38.2150042843987,-108.036094581583,Upper Bench Road,0.103067015703482
38.2301372013202,-108.104698894184,Miguel Road,0.188137872802576
38.209264628804,-108.027223710155,Upper Bench Road,0.407805047414749
38.2486190554846,-108.101980429896,ATV/4-Wheeler Road,0.0183643215542546
38.2463583760301,-108.071448536888,ATV/4-Wheeler Road,0.148754607418666
38.2512100565078,-108.065567414782,Divide Road,0.390296174354041
38.2335427140831,-108.11390072562,Miguel Road,0.123358783864687
38.2123519254839,-108.043222916322,,0.23406933661814
38.2432873784121,-108.063554743737,ATV/4-Wheeler Road,0.391357632856011
38.2600915928741,-108.092761625583,Divide Road,0.212431078227103
38.2630457567052,-108.088052877188,Divide Road,0.0127472693197999
38.2239189713722,-108.069811955424,Upper Bench Road,0.0279632287000766
38.2433848652033,-108.089519194647,ATV/4-Wheeler Road,0.253795136127084
38.2170371024294,-108.04291025853,,0.0902412197879255
38.2293314866551,-108.072107211432,ATV/4-Wheeler Road,0.353872779350246
38.2420671268849,-108.045139449229,Rim Road,0.846738484138446
38.2243822240111,-108.07699752967,Miguel Road,0.181695249665893
38.2495858362308,-108.086415594116,ATV/4-Wheeler Road,0.189645098518514
38.2080940661433,-108.064813522253,,0.125685116842532
38.2343957710228,-108.07328955551,ATV/4-Wheeler Road,0.155099554546244
38.2499704161208,-108.09119755847,ATV/4-Wheeler Road,0.179692298894392
38.2461471050606,-108.113380593768,ATV/4-Wheeler Road,0.343734994227211
38.2396002690888,-108.095330766264,ATV/4-Wheeler Road,0.567577062140437
38.2140071795769,-108.060596377091,Upper Bench Road,0.44996469051387
38.2362349359525,-108.099683067695,Miguel Road,0.249826110245216
38.2365726602395,-108.045630910531,Rim Road,0.482763856533619
38.2556403145749,-108.100955629092,ATV/4-Wheeler Road,0.492559149039783
38.2485224059004,-108.081046039937,ATV/4-Wheeler Road,0.18057198183228
38.2468162545958,-108.041850463689,,0.898754135035122
38.204860209309,-108.026617605754,,0.293169755780033
38.2239296415717,-108.073074528297,Upper Bench Road,0.140603768923513
38.2167087325128,-108.01653537357,Rim Road,0.210346471859004
38.232336188808,-108.094771466581,Miguel Road,0.156487066831606
38.2237241031768,-108.042515157101,Rim Road,0.254102285491982
38.2136707757709,-108.086999403118,Miguel Road,0.642044357968101
38.2128193966547,-108.016149803676,Rim Road,0.475016233755419
38.2416474355096,-108.066541836311,ATV/4-Wheeler Road,0.196284122720414
38.2361187444261,-108.064213414953,ATV/4-Wheeler Road,0.176353483195337
38.2191815129572,-108.023525291835,,0.0907086772125808
38.2189617032931,-108.029673078016,Rim Road,0.162265484992096
38.2367961651314,-108.118431486291,Miguel Road,0.0304493866687999
38.2517778828437,-108.07994272215,ATV/4-Wheeler Road,0.409491322199548
38.2069051820246,-108.030040237594,,0.419264988844861
38.226571213876,-108.072134581122,Upper Bench Road,0.246055133854781
38.218852353572,-108.06530532487,Upper Bench Road,0.388863143082126
38.2370436300927,-108.108738695227,Miguel Road,0.162573908393712
38.2280548595874,-108.065923234752,ATV/4-Wheeler Road,0.168655805056773
38.2330317581165,-108.115757867367,Miguel Road,0.188860975001742
38.2290400346259,-108.043952074852,Rim Road,0.0666765790830883
38.2337154351056,-108.116992560279,Miguel Road,0.178549103965664
38.2578468584978,-108.090952728517,Divide Road,0.358563324447797
38.2345373522049,-108.086027699604,Miguel Road,0.587031970571344
38.2154461794932,-108.013580631421,Rim Road,0.289211682405771
38.2409566713008,-108.094350569343,ATV/4-Wheeler Road,0.46758180378822
38.2081124873676,-108.045688565145,,0.306591922256369
38.2157941276177,-108.007438014471,,0.367286980974614
38.2457878102306,-108.097359212318,ATV/4-Wheeler Road,0.170713727849463
38.217141175511,-108.035803441878,Upper Bench Road,0.234788893199802
38.2239482703555,-108.096427851048,Miguel Road,0.378834470827218
38.2308618219259,-108.102602274337,,0.139690857920532
38.2157950113177,-108.033139589394,Upper Bench Road,0.130266792711417
38.2053159559829,-108.040561004501,,0.216722112493332
38.259160090668,-108.105317737747,ATV/4-Wheeler Road,0.510088240573233
38.2163213517097,-108.067405561287,,0.270652170252221
38.2238732187741,-108.107250779867,Miguel Road,0.653617107126333
38.2468752121956,-108.096339359299,ATV/4-Wheeler Road,0.0768150363184765
38.2252542572077,-108.059922817187,Upper Bench Road,0.0627850665843143
38.2157172467726,-108.084287095113,Harts Basin to Hanks Valley,0.390944462610395
38.2504139121609,-108.083569676526,ATV/4-Wheeler Road,0.280661951898573
38.2592044596172,-108.082878228923,Divide Road,0.128014596671029
38.2137527169071,-108.051753456738,Upper Bench Road,0.299053780708876
38.2278317989459,-108.065614585913,ATV/4-Wheeler Road,0.170065537387462
38.2584813696249,-108.1141533964,ATV/4-Wheeler Road,0.0889997583088048
38.2358723941764,-108.099969150616,Miguel Road,0.2230513018327
38.2404010993628,-108.113574137907,Miguel Road,0.315874711425182
38.2300638968472,-108.101113475094,,0.142635787816622
38.2363379539834,-108.106737313078,,0.154163643210038
38.242940980504,-108.116521545886,Miguel Road,0.448079240970029
38.2099083925156,-108.059452538405,Harts Basin to Hanks Valley,0.265597602158897
38.2168330311468,-108.067580896405,,0.273672975006275
38.2393375314026,-108.072789163155,ATV/4-Wheeler Road,0.140332756061799
38.2291692087865,-108.067157363304,ATV/4-Wheeler Road,0.187690763406252
38.2208497081266,-108.037067476596,Rim Road,0.214482684751527
38.2377122787165,-108.042702753785,Rim Road,0.537325075624863
38.2310783209291,-108.111837750167,Miguel Road,0.266913412400527
38.244911754405,-108.054121868161,,0.922702999683916
38.2424124248905,-108.061024210355,ATV/4-Wheeler Road,0.475360547864307
38.2406467177878,-108.108495570613,Miguel Road,0.411429298434162
38.2499865744442,-108.07073238343,ATV/4-Wheeler Road,0.348683393907985
38.2209252327576,-108.071941936212,Upper Bench Road,0.0135838750207312
38.230381601767,-108.100915803783,,0.118986193119033
38.2556550218064,-108.119530747103,ATV/4-Wheeler Road,0.192128602577863
38.2378559656051,-108.059829864518,ATV/4-Wheeler Road,0.383571659456751
38.212105912658,-108.063977370935,Harts Basin to Hanks Valley,0.274939864679176
38.2518809616946,-108.08492336971,ATV/4-Wheeler Road,0.361948799205749
38.2140978876295,-108.035324581454,Upper Bench Road,0.0460066216808641
38.2466334785544,-108.121588289291,Miguel Road,0.603760512098774
38.2569088109267,-108.099322559185,ATV/4-Wheeler Road,0.559753672780354
38.2264002612865,-108.057362604373,Upper Bench Road,0.176989098400801
38.2153461960908,-108.090174720031,Miguel Road,0.600655538041104
38.2149584087722,-108.038460475042,Upper Bench Road,0.0483789058807932
38.2401786080429,-108.046136493921,Rim Road,0.729456653733886
38.2511541483869,-108.090497783755,ATV/4-Wheeler Road,0.260222044895922
38.2407803076557,-108.113788027604,Miguel Road,0.336499221610965
38.2130013137912,-108.087962966221,Miguel Road,0.700019654045579
38.2507021947231,-108.073886785932,ATV/4-Wheeler Road,0.345492773535888
38.2467221667064,-108.091380505479,ATV/4-Wheeler Road,0.0455832616806057
38.2040231634258,-108.021650528523,,0.14575392661242
38.2507574846986,-108.08644828503,ATV/4-Wheeler Road,0.26894818728688
38.2204570208188,-108.093239031059,Miguel Road,0.431017718673015
38.2240003164219,-108.081597019855,Miguel Road,0.105484848813607
38.2424702681169,-108.111320684626,ATV/4-Wheeler Road,0.473416238454949
38.2125522520046,-108.039584969485,Upper Bench Road,0.130334722847018
38.2065829136816,-108.037766312826,,0.32046793871844
38.2142789241929,-108.054748182477,Upper Bench Road,0.290131066842479
38.2191189163845,-108.027383719829,Rim Road,0.103002610285486
38.2414876558086,-108.043067338624,Rim Road,0.797732573194387
38.2454461232792,-108.054115764537,,0.886058905689859
38.2301954762733,-108.097720734295,Miguel Road,0.0531365673559767
38.2304268805915,-108.057156072751,ATV/4-Wheeler Road,0.287614456737361
38.2401367444429,-108.054700763406,ATV/4-Wheeler Road,0.689648832183212
38.2386896319044,-108.093611559835,Miguel Road,0.572093305870189
38.2109110926223,-108.044065565593,,0.339257399385097
38.2248936219958,-108.040919950134,Rim Road,0.137602358370049
38.2075914053558,-108.069861514032,,0.101401860695113
38.2476193782464,-108.10124795602,ATV/4-Wheeler Road,0.0405831869973465
38.2448461908575,-108.054969927215,,0.933576599265875
38.236138432101,-108.082603314401,ATV/4-Wheeler Road,0.655418428388819
38.2240575911254,-108.10547063513,Miguel Road,0.608546817184503
38.2470948062469,-108.043361988703,,0.908696890862085
38.2250506577586,-108.066683052941,Upper Bench Road,0.0435242634111571
38.2396226524895,-108.061679898552,ATV/4-Wheeler Road,0.441177322040333
38.2130458332949,-108.055160960911,Upper Bench Road,0.377473236426734
38.2122563262347,-108.072519284605,,0.12821488242335
38.2459638033857,-108.075153673362,ATV/4-Wheeler Road,0.0351682362219567
38.2392442438271,-108.093123728113,ATV/4-Wheeler Road,0.566630009310305
38.2178336898253,-108.080607945335,Harts Basin to Hanks Valley,0.148689772599596
38.213234408469,-108.055960371606,Upper Bench Road,0.387044310050899
38.2086973096677,-108.046850742443,,0.334405701564643
38.2462905704902,-108.076112885904,ATV/4-Wheeler Road,0.0796782001553728
38.2218034914901,-108.054333385192,Upper Bench Road,0.119354927587983
38.2275953360357,-108.065696289108,ATV/4-Wheeler Road,0.186053188085006
38.2336453529413,-108.119274680844,Miguel Road,0.189265970404036
38.2396284658816,-108.118808442604,Miguel Road,0.217450881568933
38.2383099544099,-108.092569125658,Miguel Road,0.568325372830374
38.2538347272848,-108.094240969176,ATV/4-Wheeler Road,0.385063106860662
38.2311647496883,-108.078068468074,ATV/4-Wheeler Road,0.491226191735743
38.2395420837981,-108.064277201979,ATV/4-Wheeler Road,0.241449170805909
38.2535973667647,-108.084325196616,ATV/4-Wheeler Road,0.483244886065507
38.2365422779561,-108.096620707263,,0.341559973884987
38.2440139252701,-108.108953937354,ATV/4-Wheeler Road,0.33138335385027
38.2563421652695,-108.105312181722,ATV/4-Wheeler Road,0.40516100997251
38.2350898345279,-108.065736894654,ATV/4-Wheeler Road,0.114012590563287
38.2551485159495,-108.122322678845,ATV/4-Wheeler Road,0.347882564476981
38.2464175202925,-108.11376943477,ATV/4-Wheeler Road,0.350781603657015
38.2459513351286,-108.040884635249,,0.850954606729374
38.2171616280447,-108.000017775531,Harts Basin to Hanks Valley,0.094217993152157
38.232040576216,-108.110628781247,,0.186811949344304
38.2400021000548,-108.094236932627,ATV/4-Wheeler Road,0.532516012238638
38.2159490878232,-108.028636761927,Upper Bench Road,0.204673699616759
38.2208379831915,-108.043717863098,Upper Bench Road,0.25940820583894
38.2484950769887,-108.076012054883,ATV/4-Wheeler Road,0.209877930705674
38.2517910712318,-108.092708853155,ATV/4-Wheeler Road,0.285067277817983
38.2620821865894,-108.115263404104,ATV/4-Wheeler Road,0.101299045858714
38.2252340146313,-108.040893019144,Rim Road,0.117626013870777
38.2302731130609,-108.052138763918,Upper Bench Road,0.504825993636109
38.2293471393891,-108.055830814453,Upper Bench Road,0.390990957595185
38.2635146504899,-108.088562563406,Divide Road,0.0350621534704832
38.2047944551373,-108.066754011608,Harts Basin to Hanks Valley,0.0672775561014854
38.2503749901787,-108.066084306165,Divide Road,0.451197943300097
38.2056900718106,-108.064058507486,Harts Basin to Hanks Valley,0.0126790457501525
38.2375629020934,-108.113494303452,Miguel Road,0.139646862963766
38.2501914102401,-108.106359562443,ATV/4-Wheeler Road,0.0646333729486577
38.2345145602994,-108.116751909385,Miguel Road,0.122018181358346
38.2136413386858,-108.030018575751,Upper Bench Road,0.0894519930421901
38.233996891572,-108.059626253119,ATV/4-Wheeler Road,0.247869920018174
38.2070351491407,-108.028705623851,,0.45349004383243
38.2349356274926,-108.104117484114,Miguel Road,0.130357868395993
38.2576928294852,-108.105063862589,ATV/4-Wheeler Road,0.446236287906904
38.2196195328026,-108.00174511172,Harts Basin to Hanks Valley,0.276632616692081
38.2356964943961,-108.077816106988,ATV/4-Wheeler Road,0.326399340027882
38.229226947238,-108.105342789816,Miguel Road,0.257938003625108
38.2386015260253,-108.044333610023,Rim Road,0.603922533258503
38.2446897778254,-108.087501187767,ATV/4-Wheeler Road,0.150046022020271
38.2175840821131,-108.022149047914,Rim Road,0.221762187990854
38.2108233036295,-108.048429403358,Upper Bench Road,0.420787378750573
38.2657429634504,-108.096041898138,Divide Road,0.30740614833257
38.2138240715445,-108.086887270434,Miguel Road,0.630379135130863
38.2468943463786,-108.071046765428,ATV/4-Wheeler Road,0.183013439955125
38.2527749424019,-108.112786541999,ATV/4-Wheeler Road,0.050048203210419
38.2559795410228,-108.10510502802,ATV/4-Wheeler Road,0.393748007652952
38.2463300248423,-108.065092705377,ATV/4-Wheeler Road,0.465705415292612
38.2571854583361,-108.110483899696,ATV/4-Wheeler Road,0.259492271649992
38.2332928657333,-108.097337002083,Miguel Road,0.144672647299566
38.228334215324,-108.107682850641,Miguel Road,0.355702160965246
38.2507258879263,-108.112064698365,ATV/4-Wheeler Road,0.120959691951085
38.2168250098861,-108.037082720476,Upper Bench Road,0.194747386738672
38.2327162558239,-108.053342121364,Upper Bench Road,0.643693806100446
38.2610754111647,-108.087323439613,Divide Road,0.142152749822346
38.2442011538546,-108.071369917239,ATV/4-Wheeler Road,0.0556060468545694
38.2196472495683,-108.059881372105,Upper Bench Road,0.167946797221235
38.2163976371554,-107.995179373874,,0.149466505325673
38.231363596602,-108.077387033499,ATV/4-Wheeler Road,0.456164562821976
38.2322809893784,-108.060739545289,ATV/4-Wheeler Road,0.191597030883026
38.2604374655357,-108.107195357358,ATV/4-Wheeler Road,0.531884226137849
38.249911465542,-108.088064711435,ATV/4-Wheeler Road,0.203587244983274
38.2154892074593,-108.004708876693,,0.236282254151174
38.2151996249991,-108.088941392117,Miguel Road,0.577163367841042
38.2148041929185,-108.044615273169,Upper Bench Road,0.0879247556002904
38.2348709472501,-108.111138150424,Miguel Road,0.00718508040196221
38.2451773121517,-108.113856881597,ATV/4-Wheeler Road,0.40609929924788
38.210443444977,-108.067664999139,,0.0710910749131941
38.2126157880082,-108.061443579878,Harts Basin to Hanks Valley,0.412676240130568
38.2613478149807,-108.095185182357,Divide Road,0.228339437935836
38.2139848805387,-108.018171339425,Rim Road,0.414476307295364
38.2339679745081,-108.07888003275,ATV/4-Wheeler Road,0.414829570614618
38.2468447443487,-108.043851056228,,0.886963329194912
38.2376330581035,-108.086249955143,ATV/4-Wheeler Road,0.575485395690722
38.2131957325008,-108.046644067194,Upper Bench Road,0.230913211587236
38.2331069577505,-108.09168593016,Miguel Road,0.301421982294143
38.2364825044104,-108.099473938767,Miguel Road,0.268568762382315
38.2461998256686,-108.074645639099,ATV/4-Wheeler Road,0.0356797252823529
38.2178690192538,-108.035259830598,Upper Bench Road,0.302577291610096
38.2447262547178,-108.063352169906,ATV/4-Wheeler Road,0.470439060952448
38.2500337378073,-108.071050609952,ATV/4-Wheeler Road,0.342858647592756
38.2424923143226,-108.078892127129,ATV/4-Wheeler Road,0.214224352293994
38.2410875954463,-108.090190489912,ATV/4-Wheeler Road,0.416028848229601
38.2403486341097,-108.090091499914,ATV/4-Wheeler Road,0.465510888114764
38.2265546104225,-108.051818108489,Upper Bench Road,0.305233375598481
38.2538344525761,-108.105107453146,ATV/4-Wheeler Road,0.276423578694954
38.2397152654436,-108.04500007727,Rim Road,0.685353564127693
38.2471144768226,-108.113921928166,ATV/4-Wheeler Road,0.374371043132088
38.2172010449587,-108.084641491572,,0.37459414063405
38.2485287843151,-108.071880252938,ATV/4-Wheeler Road,0.230335334978915
38.2509333861629,-108.116028973086,ATV/4-Wheeler Road,0.227199617169407
38.2471280163404,-108.106071015201,ATV/4-Wheeler Road,0.11140420934682
38.2240637881775,-108.077065357761,Miguel Road,0.159683315724017
38.2480745243977,-108.116332991343,ATV/4-Wheeler Road,0.418755188875981
38.2161974885879,-108.067163451706,,0.273302981175839
38.2461361150705,-108.055563614239,,0.836350558374057
38.2081674965169,-108.061999576016,Harts Basin to Hanks Valley,0.104420545668695
38.2084841819612,-108.060635666078,,0.148649250565224
38.2184546725303,-108.061998809882,Upper Bench Road,0.302360096428777
38.2565771882165,-108.095642029925,Divide Road,0.49684732212915
38.2468119177007,-108.072088902984,ATV/4-Wheeler Road,0.138857556298658
38.2431517640873,-108.05723625541,ATV/4-Wheeler Road,0.764224300776503
38.2236887140462,-108.07125926463,Upper Bench Road,0.0813188934630819
38.2466105510742,-108.040593449549,,0.805273099381998
38.2420540152524,-108.120967506736,Miguel Road,0.297168947542076
38.2223429002063,-108.077912209347,Miguel Road,0.0328778561702144
38.2197919178046,-108.070535301654,Upper Bench Road,0.0872828779117255
38.2249800081393,-108.062646075754,Upper Bench Road,0.037387047042844
38.2272581310706,-108.067829536346,Upper Bench Road,0.197097751475783
38.2326964425439,-108.111103686871,Miguel Road,0.152870881530036
38.2346066717117,-108.082726999058,Miguel Road,0.629046968112382
38.2350733843773,-108.09750378105,,0.230866810869233
38.2166399714264,-108.017036086391,Rim Road,0.221304035431329
38.2312616308653,-108.055266099718,ATV/4-Wheeler Road,0.404868106117366
38.2251304150388,-108.080201240788,,0.189075971358312
38.2425235606298,-108.081786898713,ATV/4-Wheeler Road,0.225714167774962
38.2178709498289,-108.066039644614,,0.418388422509064
38.2546523996419,-108.086863146086,Divide Road,0.496147832323978
38.24280816144,-108.05775561335,ATV/4-Wheeler Road,0.729668502913904
38.2466674251804,-108.101865477121,ATV/4-Wheeler Road,0.110676871099853
38.2226879101275,-108.097795986955,Miguel Road,0.481405548658614
38.2487727141981,-108.121849558414,ATV/4-Wheeler Road,0.529583887817026
38.251895383083,-108.070501689679,,0.410480201406025
38.2598945218293,-108.099200950555,Divide Road,0.468044724676844
38.2173674402793,-108.005217536599,,0.346819610865616
38.2266911166924,-108.046268808354,Rim Road,0.271607126896514
38.2160184968563,-108.013357322727,Rim Road,0.251609333761246
38.2041419224916,-108.050770485965,,0.0317111073328602
38.2555303686131,-108.087528590259,Divide Road,0.457912954358073
38.2405748372355,-108.084326673763,ATV/4-Wheeler Road,0.353669528854529
38.2091077929838,-108.034381469065,Upper Bench Road,0.281093585643721
38.238982749378,-108.063838787849,ATV/4-Wheeler Road,0.25228198009109
38.2514962428436,-108.090461882346,ATV/4-Wheeler Road,0.28388144546385
38.2411928239434,-108.108394075946,Miguel Road,0.449329707725252
38.265966887982,-108.090201345935,Divide Road,0.183093030348674
38.2589483150573,-108.093437463283,Divide Road,0.298953578441591
38.2516680531737,-108.084419743114,ATV/4-Wheeler Road,0.350908127773722
38.2198717526523,-107.99628871844,,0.0542549593732063
38.2518345269203,-108.066426346087,,0.35887903905831
38.2207519471306,-107.997875727212,,0.028408254041536
38.2134756290577,-108.037377277242,,0.0294585954953075
38.226763235704,-108.106369100187,Miguel Road,0.436794895256522
38.2222886662321,-108.058670051939,Upper Bench Road,0.116698761171918
38.237147674139,-108.043787604676,Rim Road,0.500853289676111
38.2629791241877,-108.092663327854,Divide Road,0.059878436326812
38.2173377028244,-108.032735021862,Upper Bench Road,0.226405522119838
38.2066235534732,-108.030596056425,,0.381219506046488
38.2143742318258,-108.090701929817,Miguel Road,0.672823685255614
38.2428307418122,-108.08726157535,ATV/4-Wheeler Road,0.26888350861274
38.2152306988631,-108.054012385146,Upper Bench Road,0.214464025197006
38.2557183371541,-108.116599915882,ATV/4-Wheeler Road,0.0524755777275335
38.2534833829798,-108.110750538055,ATV/4-Wheeler Road,0.0279923179159911
38.2655739241228,-108.088348743647,Divide Road,0.17328542107878
38.2217855627057,-108.042194028099,Rim Road,0.349224022715076
38.2370996848828,-108.080324821395,ATV/4-Wheeler Road,0.447223567104112
38.2472893596859,-108.105093205641,ATV/4-Wheeler Road,0.0925467310000891
38.2262704003453,-108.064196707638,Upper Bench Road,0.0945276446669951
38.2350064426794,-108.046766457599,Rim Road,0.410848291258542
38.2397330090361,-108.045158470938,Rim Road,0.688072215961604
38.2473294157113,-108.057172104027,,0.715978083221272
38.2417544232898,-108.070025142095,ATV/4-Wheeler Road,0.052534780585218
38.2157692230172,-108.008939228146,Rim Road,0.388008057687284
38.2506153559362,-108.084946021478,ATV/4-Wheeler Road,0.274965405088587
38.2437183069864,-108.077278127852,ATV/4-Wheeler Road,0.102650378484906
38.2366336038741,-108.101238388138,Miguel Road,0.257454672977385
38.2229220386919,-108.070284112191,Upper Bench Road,0.00956767045756134
38.2438818837994,-108.117535889065,Miguel Road,0.506541264747934
38.2208160134997,-108.033077943753,Rim Road,0.0784180747504162
38.2184036437529,-108.027661195885,Rim Road,0.154584817402775
38.2153295190005,-108.04423445662,Upper Bench Road,0.0517926450366074
38.2491707895893,-108.078592343138,ATV/4-Wheeler Road,0.245600149294148
38.2217411510888,-108.034751366172,Rim Road,0.0870154611351234
38.2213652827967,-108.08115152193,,0.0768585627460647
38.2339686636468,-108.078432240225,ATV/4-Wheeler Road,0.392558710715042
38.2306918448523,-108.120881309514,Miguel Road,0.400166897348107
38.231687593037,-108.101838090482,Miguel Road,0.0758801372980636
38.231426885948,-108.050702635532,Rim Road,0.430268503103599
38.231428706122,-108.113625901945,,0.255352663589943
38.2443791894635,-108.056291223405,ATV/4-Wheeler Road,0.86324887095741
38.2069519388653,-108.045669031927,,0.2317280244366
38.2231613908069,-108.075903640388,Miguel Road,0.141124460017031
38.2214971160154,-108.069710372725,Upper Bench Road,0.0940234134285976
38.2111344029676,-108.058280459137,Harts Basin to Hanks Valley,0.36527961704333
38.2467704874975,-108.098550233082,ATV/4-Wheeler Road,0.118572572908077
38.2062665614179,-108.048545798638,Harts Basin to Hanks Valley,0.166499571857664
38.2178986343505,-107.998418871499,,0.0531625603313443
38.2469693861602,-108.087579707599,ATV/4-Wheeler Road,0.00475478492397127
38.2468301575998,-108.041623659956,,0.874349222880138
38.2469535700941,-108.102078741498,ATV/4-Wheeler Road,0.0935175685019396
38.2445849469624,-108.110783719089,ATV/4-Wheeler Road,0.335176824600797
38.2080814531022,-108.024738800394,,0.473096931319314
38.2418610830349,-108.062511638021,ATV/4-Wheeler Road,0.386031488197704
38.2340710193884,-108.102501557497,Miguel Road,0.0780647009046829
38.259272496032,-108.11680133751,ATV/4-Wheeler Road,0.0528401112476117
38.2345460363209,-108.0802461228,ATV/4-Wheeler Road,0.47397351249057
38.2180221190999,-108.046657279962,Upper Bench Road,0.0143530042623162
38.2370945243682,-108.113778961289,Miguel Road,0.104949877905239
38.2299911089048,-108.09425983373,,0.0536113656166053
38.2168586268342,-108.074842914762,Upper Bench Road,0.00148990283032065
38.2224529163731,-108.086194501421,Miguel Road,0.0926290187359864
38.2340506624725,-108.104275774965,Miguel Road,0.0696392166070567
38.2423325932622,-108.09124135906,ATV/4-Wheeler Road,0.347124159682073
38.2655786658671,-108.090483804724,Divide Road,0.15744357579112
38.2313613514775,-108.097679478376,Miguel Road,0.0297288221517847
38.2182734078857,-108.025840214256,Rim Road,0.135713379579609
38.222755058026,-108.091961868859,Miguel Road,0.258670036811329
38.2079585484013,-108.055461074906,,0.295122519145929
38.2482321363933,-108.109858879305,ATV/4-Wheeler Road,0.104235158062769
38.2508946927344,-108.06621743176,Divide Road,0.417164607382183
38.2349457011888,-108.058732564439,ATV/4-Wheeler Road,0.31061458459824
38.2466468628759,-108.087059526645,ATV/4-Wheeler Road,0.0143861097523803
38.2097061906442,-108.033056400629,Upper Bench Road,0.24177506197467
38.2269772024812,-108.051417038198,Upper Bench Road,0.340960787333471
38.2502579457353,-108.098196036498,ATV/4-Wheeler Road,0.0971062875517347
38.2115724999123,-108.061232951809,Harts Basin to Hanks Valley,0.342877000665547
38.2277123920028,-108.051814070947,Upper Bench Road,0.363175546473926
38.2481904418759,-108.082557284182,ATV/4-Wheeler Road,0.158200548488595
38.2240776157278,-108.077798648429,Miguel Road,0.152501873861109
38.2493306923151,-108.121603365444,ATV/4-Wheeler Road,0.493047843895157
38.2427005427802,-108.103086516796,ATV/4-Wheeler Road,0.393177723698676
38.2270090078942,-108.104635135609,Miguel Road,0.401014229455196
38.2201505920014,-108.080718139922,Miguel Road,0.149115655262432
38.2515030494278,-108.06925177601,Divide Road,0.416271670797599
38.2413690018638,-108.086564022683,ATV/4-Wheeler Road,0.357079210956212
38.2340720147683,-108.122157436139,Miguel Road,0.186094656724843
38.2180829891389,-108.02509268838,Rim Road,0.150351517382033
38.2242379796012,-108.073649017276,Upper Bench Road,0.17503978428532
38.2489440607059,-108.060045080038,,0.564319903651491
38.2334592757623,-108.046705467339,Rim Road,0.320688833368118
38.2440091021764,-108.085772840104,ATV/4-Wheeler Road,0.170294678528368
38.2253184474268,-108.106506018714,Miguel Road,0.5344972713339
38.2493946774715,-108.103926767958,ATV/4-Wheeler Road,0.0509885866727326
38.2495987422015,-108.107395984867,ATV/4-Wheeler Road,0.0278687472617679
38.2428377374551,-108.064291374313,ATV/4-Wheeler Road,0.340832461020821
38.234581633534,-108.100018952473,Miguel Road,0.134343291617509
38.251455321641,-108.109343998862,ATV/4-Wheeler Road,0.0109286875777742
38.218190895967,-108.09451004934,Miguel Road,0.60165993860417
38.2067979134957,-108.072489483766,Harts Basin to Hanks Valley,0.23005622195321
38.2531565354529,-108.071316653264,,0.331831374240361
38.2468507453983,-108.100317223006,ATV/4-Wheeler Road,0.0914317068272401
38.2522020656272,-108.104713667889,ATV/4-Wheeler Road,0.23574243280619
38.2349634943476,-108.07384797778,ATV/4-Wheeler Road,0.143611041215901
38.2455477550064,-108.05808380467,,0.816435416986264
38.2545647563157,-108.100039566852,ATV/4-Wheeler Road,0.407223691185904
38.2381825125371,-108.08721857421,ATV/4-Wheeler Road,0.557618817567453
